,str0,int1,float2,float3,str4,str5,str6
3152,kFwnNObTljJUDRMKY,424,0.2060715445568021,0.4071717632761881,QYlqUZxLeNxPYPWhHF,tsNzRtEMKPwKKMwpBoJ,pxaOUFOUDLXO
3153,gxkztLZqVmWxZFQBqOTg,739,0.40298950278942514,0.8127293560001216,ePjnqcEfHpbTYr,NKDKv,DLaKFCqMrzNj
3154,NqIyaKDsYUxywBN,539,0.42424460778853523,0.1377137869933599,EpRtmgFVudLihfF,zmBuVyjnOjsRqZdhW,OpVSOsmXIgmlUavoOZ
3155,GuciAlegoEmQemRamtr,480,0.18769625442648885,0.6046574765975904,uhCFi,jrdSZIEcPlueU,JBLlNwCO
3156,FydnviSnwqDjwJTfl,172,0.4623636767139446,0.41125435491363427,egpnl,uPRcrbspJe,IvCQBxoerNr
3157,hVvRKIHAcb,948,0.37321199467482347,0.7926533991502239,VpklrQgo,aPiUBlZscfyvEgDbfp,XhjbnwMcGPgpeowNt
3158,HbhVaXwzBJC,227,0.3785827228073796,0.09330414111337204,wUPIYvFoL,gRaVRybKd,RGSmHYoKYuDXnhofKRl
3159,psGGcdEtQctAd,520,0.6353614244336635,0.21068903103902714,EBiFqxZgtNtiZzRgPJ,btgLToVjJhsyNvtthpu,ZlCZKIgkYHqsEzlX
3160,tmrnlt,774,0.037198192109669015,0.38215704582811905,lmkhfzaroryKia,OpVSUFrqFOkVeAnwR,iMusufPJNNWmmZm
3161,mScgVsXCiw,630,0.3617463534094145,0.6443527939491074,wpwghT,iPEYI,QCIPsnFOsedjhu
3162,PHiWlBxrrYzG,148,0.16991744958601807,0.8434655127768081,vWfFQTiqjDQk,RYExUcanhg,tjvUMsKpybam
3163,LdzzLbDUwAYRaFHojNw,726,0.3069404256431594,0.9026267209257346,daLSIZhEuO,CYTIhwcWIZUMuPFGapNi,uQGcpJRt
3164,ZVbtOxdvh,98,0.293967846506743,0.46588800027585875,duMHqBRJCZVXzikegNPj,DDhvFdiqW,acJtEJNwa
3165,xXroIPRbBDdZ,945,0.9915084163501314,0.23264638212096878,IhNNOrvuBXFtHUlUMaAE,uebdRb,hoUzTrpgXlLJquAoun
3166,zwfzuXiwLRNKUwWDizpK,612,0.4893226051078581,0.9255606492357341,ZjDBiIjPVXMkq,GluiRvinJqQjXyX,cbTljaWHNqY
3167,UkrmDC,467,0.9261471646141931,0.4923431994080769,HRdzgTKSsuDngmSMs,CNPjByvumRKjnaQ,nBYtgEpI
3168,rcWUx,461,0.7208885522330057,0.57699607191695,gFVaf,XaOyvbbS,uzdvlBF
3169,VmgINPuzjvknaizeuPA,129,0.042422129316250334,0.4094833655365656,NUtktCWhEImWGcUBS,sPFnz,HfxElmqWN
3170,JYKRQBYIWvJOIqdXcj,457,0.8375357717626507,0.9263511638328777,jkCnRdYgnJUwvnG,IxrCzbESxPdCue,KkjsVzBfLYZdEBiKU
3171,HBqWFghJiKKURHIEBI,680,0.8750969868643095,0.18025619422019978,QjLfu,LQBcBntnQwgRe,wijoKyl
3172,DlcVQaweuWYuco,102,0.7477806883515068,0.1675874656020826,aocaYrLrLa,xlIFzTQiOnFOBC,FivJLCjoQcKffRVvdYg
3173,ErITIthSRI,757,0.6196799075085272,0.04723938358749302,tFQRUstxZJ,gLuabVr,HuPZzdu
3174,yTWbpTKlSKPUfxnBklfV,767,0.13861665403531598,0.8565209922683535,antDRmwxloSbGMnOEk,cMXxM,XYUHIOKfyPXRsq
3175,cnGQrXgAnbEXBC,685,0.23980594414338763,0.5330288605815973,ESxIIa,jQsCqIjngQtBOYP,GgjQsiBjIZFWdt
3176,iDzUwSStOkJQAJWSZI,749,0.016725157323745354,0.5443766285076572,bhWXQfEzuA,qaNwmSU,FTgaDCULhcXML
3177,UfUwD,247,0.33794145901535577,0.850186907982279,kVviBGXqHFrpYy,LfhDCbk,IuGIoIbjcLgHfn
3178,CjkrMzViTYTT,92,0.18063643877259994,0.5528704821103902,iHUcxsPfrry,nAWRntMAJCvsn,KvkABX
3179,NKsfhbwp,278,0.7424121559706855,0.7212891674033803,WcfsUIOENa,PwynUX,JWYHPpLNQJECoXxvitn
3180,tXvOjrYsUS,375,0.21556242426769234,0.862553638470926,QZqIcwXfyTLcrFQSE,JrbbLtYcT,aaRjdThXbEIBqntOu
3181,LjTMPmn,133,0.7631323705131499,0.3281659806070676,msjcaqjtgg,cHdlAPiNNVdCnVfP,jctEVmyNx
3182,QGJxtPsJeAUwKGZjg,16,0.19731246338463104,0.9871505532070325,meJNfGzIRinzFWmwXlz,AUoHgJIeenDyRxOJWd,oGIbPOuRszrmGexGmK
3183,fHIQakGbM,331,0.21430619444499954,0.8301752519388779,qDkjvbIDlY,mwtlLFBhSg,ywXpuSwmhTmsFFq
3184,iEIIO,476,0.009553273890498648,0.43034932855540475,tWfmVrnPf,jMXzF,jdwJosZFSipMVk
3185,VEtPb,455,0.2537790990187232,0.5167577595627947,BnKtfnZ,jkhbQXZ,dzJfMPyfWTvHzouwdd
3186,QCTvjfmPrHuQBRANgVq,168,0.44526016729629736,0.7313273837482351,PhcWjzth,wITDnyX,aAFbrZZOPpHtQMXWh
3187,hoJuRPqTYEbJUgqEF,587,0.8174674050399899,0.32164581424642225,YqcIDLYQAJxAIezcaK,rufaPdBLNgSLWiru,mhjXMTvEkBc
3188,CnFlXrRADZf,131,0.02858893582987465,0.4913711036930182,NmiQtCWnVD,dhwyArwlotJFaXGAL,ejDaoMI
3189,IcqTZBGUqlA,422,0.1851595200275279,0.32759697625085304,eGbUcuOuyWr,gJpgeDDyHQ,aNvPQecheAxYVv
3190,gklhhIJ,2,0.5507232239870585,0.6909400960413485,DxQmOllPdQdktpYiwPJ,JnxJx,cDtVGNjWLkjbwQI
3191,yjcFHfqymLMXHLZ,159,0.046444458629428254,0.6010857928185819,cyBCzcXOn,tlreJitPxCB,SEmfvsJBwrgZdlJbfyp
3192,tHWkFDBJN,330,0.46026883049643263,0.21336203304561807,ipLHKGdOHiwfbeKE,PWGYOpYn,VOPrBhbBXOnMI
3193,lzBPkHYCZrJRoqKlWegl,405,0.8292427704864302,0.5520720062892024,iYrRAExeUw,eaCxfbpVvSeSGup,CbZqCFqNfa
3194,FXLLJiWrXXe,512,0.6174241732050465,0.7348754837135208,uWbFGnmnX,NNOIGqhpwYVizHZSbeKY,tRpHTKDRxmNJmGmSpn
3195,uwDQFBcB,121,0.9883815095638894,0.9196121375914846,QIRjDc,DTrDhPddYSuOBDm,bSpAAsQdltfJDUAcDpGU
3196,rbqDSkGaP,569,0.9561609573972105,0.12654739548928517,KvXhNlaZnzSFIj,dQyBoyxDKioKUEftw,lRoNxwJqOwOlJLLBrr
3197,sVggvmuiADgbPcXePDnH,324,0.11047940195692363,0.9030691702879959,yldSKgUZcf,DZZnmWRFMrHkHxRWqVgc,ycaoh
3198,NKffLFPv,529,0.48932677534387325,0.8802507844077969,MWVZSonVRFjND,DXEcjcD,vLrQkjq
3199,XrOHVILm,309,0.6859147350644829,0.4643633811080179,BWQhRmXYgwSWagGW,BXOoXCtCdjmgdYZNmqp,fBsmd
3200,gjMxQcazm,230,0.26462503016403194,0.34570493440954453,TxkLTqaHifbfSo,zBSwejCuiUwCjcIs,rvamiSEqhivq
3201,JhcuGP,890,0.9370852220838988,0.708983425918881,QwDldc,dYLAWLK,ITLdVrclNgb
3202,wVFSchJLpeVFBYO,360,0.4391643721873164,0.45286956937019607,BMteTkxQsQaRRlSsLI,FuTWMnwVvwXPiSFQou,bFoVvBRTJ
3203,UNHDKASrlOxS,46,0.43989890279250543,0.7951295882431169,kVHphBAHmVIAD,bOeKOOqdB,KXteeIaJSPJNqPMX
3204,gVTCNRLIlwC,645,0.8643261647435064,0.040097217735910795,xyPfBySSukdvWYx,YmbwNYZnUofqJuImGO,LyziDDYx
3205,guTKpYsHDIiIVP,277,0.6316629163643978,0.5419009354961758,MZcAcKc,LkRBmnBYCbiZ,xnrbuVZADdcGIIbu
3206,koqOsReXyZiIHAxdZVXW,410,0.6153466083163711,0.9839426943479767,HwKVE,vOBmMdwPV,wVVuckQJL
3207,DVIqcxjUJtYCNQZEV,935,0.836787893703351,0.7336456453271762,XNwKiz,OvhEEDEsPRIYbOx,tzBVczK
3208,RxJBonLBJopvBlgTtJ,771,0.8059337323828278,0.6773425761576413,yJJwYainjDolqlIo,URNJEDIzceCCHvPUUoPq,PUBSJPjMT
3209,uVqRgoCbXoZoB,674,0.22551828020925246,0.36829568266267,edLHAFPa,jvzYGhBLnBZhIjGZBtB,YtugVoIDlQYtLfjc
3210,lKbmnEaUotktQB,535,0.10350679928850393,0.6491683802525472,DraYwcJsiqtYRMsbWIcG,cFCVCQgaTazTuTgFD,CUMYdrkEmgJb
3211,wdYJKAYQsgHqMxXB,294,0.35395791766090234,0.16539078098760673,bmytAwUxXzZviZUAsT,ZkQzVrmDmVyCmoHt,MmTiCqaUxq
3212,GCFUNxPuIIPth,590,0.24981843480457544,0.4772821243116582,RVcNYAN,ldodKUbRaw,CTtZsiQPkPJUfdFh
3213,wDrrtvEUoXWzdwqDenTP,854,0.72482343549465,0.644272440792404,WnaMHwfr,kvBfSqWJvUZykEqHnDLU,RRFuCAWKyWVbMk
3214,yeBNkrHlMMDbhjZxcHS,745,0.38487475623994694,0.0499189968364816,UCbghyQYBkSLyfwJNZh,EcceUEoRg,aoOOTYsCbQzN
3215,KuTxxNM,418,0.15344753771037678,0.44977670332185327,igmMpDecBqCBQPet,LcZkRzUuFOb,WHDMKbgESqTwAvNZxv
3216,TlxnmfRWa,31,0.4695081418185987,0.9933374536415888,QkXWELqsPDzBX,WcSxHxSi,tbiZUwYsvPqZTZVFWKss
3217,pmgPeD,265,0.19552598850930436,0.1828176994838373,roiWGAjIUVTLwpiOd,QpzsYtQMljwVvYthZ,QtmCSJPSekbxZnLj
3218,SVjCiJXAafzatAkq,158,0.8697468385565554,0.074489419835718,swJVreYsuHkhIBYqkknh,YLzAQVIKCqAnnpQGTW,RbhJovpFfROKWttx
3219,KgnzIoajZpLpJbiKkTP,403,0.44110063059314697,0.3922101551917697,QxksYlLHxhGGTsjdldiY,gJtsgjh,iHsCfrBj
3220,jJnxpemlflslJ,391,0.5483931337565089,0.07707826893431269,pjeMC,nZXunAlUDqzQKvL,sgZPjhlMpx
3221,NPHoEPeTgayKCJJgbi,139,0.6197301971681387,0.8407229802628533,lBzzvTNhTRYbZhKvi,jXAARWaJZJqgvxNpysR,hknHtvynZ
3222,aDgoVcRB,923,0.6204974892150011,0.0955390270756512,ceTHqYQKRwf,aJNgdchqS,UfIOINjTCiEqwPfLFPS
3223,OOgMcVvZ,718,0.6753693821181904,0.12391218976171536,IIZqwVJAaqQt,BxEjIxPiiZKG,qcDMDgfEWcAerfwNoqw
3224,sBTHQkIXvf,878,0.23870209584923552,0.725968611030343,KdLeSTDrGJYDgtkc,AAlzCCEf,cIMMsNWwOdtbDnKTz
3225,JZIcOmtt,251,0.5700023099630226,0.26642810963016883,GCNTKjIBfMdDzuhDEbJ,kZYaEoXqWpQweuEGerJk,qUlUkWZDcADmGaU
3226,ZxWKUTGjdUzKVzRdw,791,0.3679914003791712,0.4154688811820423,YvCZbjUsPGeGvTqYQ,lAVpteukIydTewH,lIelRiznYVXmqjZcKA
3227,FwmThEzlvQ,911,0.0006940198074569803,0.7765400518645718,CgrGTjWHPcnWQKFRKsN,bogypxWsdlGrMXubAKw,ZGjMCSqXiaPaJESpk
3228,BRobuedXhTZriGFOU,830,0.8299782896257164,0.5005473651506179,HrsgajpZmdu,VtnJxIhjKcpVsMiCX,nsEdIgqDVmrD
3229,XUELWoFmMo,707,0.7289839501835857,0.7138133391194731,yrWwmMgtGFxezUTqy,YUDyabCHFMykIFH,zFVSSteWHWONpyjck
3230,PgveolRqInoYnVbJwfi,964,0.8870434373984315,0.3729349317785715,JpkFjgINEqW,SrTMhdxUGobxSdZW,PSunI
3231,sPUCgwjDJ,249,0.8380504203085857,0.784274563729253,pZCMEvQDut,OYHXXiDOmgTbBbtspPxd,GyWWQnBnQlhKpsa
3232,rgFOcmMbKg,873,0.966325848234186,0.7497585514470091,xvGeCGiihTHHDw,qqEvYPvLFYtOQgMF,oZMTLy
3233,ufSjtwbYcOpD,585,0.5911080965592771,0.8067318886609323,rogwTxVBwTUwLfsZgCj,ghOnHdFUxdLGzbC,FmhSZMbGULbunmFCTCG
3234,YkQMc,380,0.2266656826803598,0.6092273117943265,CTLIDOOAgy,WrnJBfxAXEMBlzh,tygTTp
3235,etJYwQAEqxJbtEPFOr,590,0.4974220225604584,0.0919060065384456,ASbPYYDFSkozdXx,drYQyuCkPHNn,bjndxYgZrrgCTI
3236,hWuZUidMFMu,131,0.12267805784326391,0.5645783532395909,icxDHKEhxHBp,LsXhmQYjLBROLHhPaIEw,imAiJNTDuBugFSm
3237,yiAISUnnQIr,875,0.10874734125620977,0.2319054676994765,CoVxFGRBdk,IXRziTHcOQRz,KXaxhEsQWWubKKkE
3238,fQqoJeuSyIu,742,0.20327907712431692,0.572750635923971,joHiPgcblQfdunXARGl,NGpXHZxM,qLNMaom
3239,HvxsXcD,232,0.7407258038482145,0.2324538947006376,YVoPttOrUiOQqothiZ,dwllqdVN,qqGltowILehW
3240,YPsxaqwITC,572,0.8573107230310948,0.9943397893781438,THODlzHkUTj,qmJNyzORDAWXOFuosD,cyxgcvgV
3241,sGSMFOCSpWtrzHbwY,668,0.7244392948029076,0.2717308646640728,alLvvlMfMgzWHwA,oiwENsjrd,yWFMXnSippYeevb
3242,LFOpgGzGqrvbACO,27,0.7075175400165391,0.9904581372271092,BbkXdEVEMMNEzLPTRqj,pENomtMxWmqgyyp,NOppmlTpfNPOcScG
3243,kRHhegEOXNc,466,0.47694904595150367,0.8107407968547897,AbHbVQpCe,nwQIrLYfUBqkGGAEVp,OxHvtLh
3244,lvzII,59,0.7536277431633797,0.8376354488467584,mfoMzpoiZkMSD,fYbcipNrnMg,GmEaj
3245,GUvgGFbzckreqlWOI,353,0.8046495530886731,0.05758503823544858,SAGFoLSxUXMerGCZdzdO,oMXlQhivYgV,TWtpiiuavTHPMSuI
3246,CYlZatAXV,648,0.633114273249043,0.43307123784770263,lLdgVqt,srDNLA,twvCUjCLqts
3247,DKfiQwNeXNfFOjsyepOv,515,0.05322304005889378,0.04902507497444586,fPIhZwQcrIWRaroLk,JiQFDJAqqWpUySHQBlqf,puVmR
3248,zUrMSbavdTqY,715,0.3429855586463525,0.35984079323413654,xVFbzzQSB,oAPpJNVaddDMIMMHBM,kIoQqge
3249,mXzNKJXVrUfKOSbPS,164,0.014038168566531617,0.8616799733995296,DPQmi,BZwCL,sAgnOnXUlrmmHviEFaBN
3250,cXkhmBHxOZo,586,0.8651416218772533,0.591114323426966,NYfBbvxreZJBjCbsxf,FwEulVlHrXeDMKcfbr,cCyJfIRdlBNG
3251,rxYCQWhiXkOMNOExOzsH,139,0.8928641768218304,0.9087108732384834,JjobtvkZEDiABJgVloIG,XUIpCBwXvJpSwlwSWw,HvjHRcZUmD
3252,MMJXspeOIiRDGhHsKpie,85,0.35754745008244637,0.05204279319658167,oZXIFMRqFDQoEgPhcSLD,rNCXSrX,FYqbXsRmRQ
3253,YZEUjWdWXld,229,0.9491359738351063,0.2778305108697655,gdtYjfNYzPJFTIqDktM,jQlSspCWEdaAZKhFlA,VbacBWx
3254,pZEdhEypwMiauolTCtW,139,0.6413545612211821,0.442827990559684,XzHGZUDyEPbCLtAKk,nGXzSTJxqzpKhHhqS,GPCNqoS
3255,tGVNquukBJowoCmaYg,576,0.6510109874044817,0.7319774850681329,hPePGqoTdXXoGZuIqEN,xQIztY,gyBiLXuxEOPrUQ
3256,dhHXjLEdiYYKewY,578,0.01891110245397587,0.17427823113775165,cQhCCOdig,WiZguR,eboRcAGUr
3257,qGXCwXqvTSfbmBwU,745,0.7836567007186221,0.8353224332094896,dCmHSGfdSYBxcvHRZ,FrQQOyaLTWBi,zwYHXrdzJbSxPdcrvuM
3258,PcxJZnVW,855,0.5764684750841592,0.4907760449438776,nJhCFsz,CodmZajR,CeAdxxRHfRLXto
3259,FxfGXRpUGEXIrWAL,44,0.3770791402133896,0.832586741959403,vjxbNBENb,yzmrcrHThKycfKdAFKf,IXFnxiJSqVXIaYTE
3260,LxhQxHit,452,0.46595828886065616,0.9758654172337898,PVeiIeMvjrGbCJI,inbCiWNbFEaEsLEdv,bVDSKCmUbYYpNCsmms
3261,aLkZWUWhLiMOXypFOg,838,0.31150936552842756,0.3547472944658826,GkPRLKiSAOOYRgyR,dlKLBJMicvy,WlWNpJB
3262,jYQpL,348,0.8791541533038454,0.6171054386431273,NmcjyhxaImcUeRnSCO,lcfczmWPHiYVfJXhPA,sUvaluhDRWu
3263,ZrMhCUYWdelGmLNT,386,0.988440872151652,0.7274847996210289,LKOrjZhTxxMf,dhfYYyEE,bmPvu
3264,jaQpZdZvOwzOce,987,0.9270595074298744,0.06543864666577992,sJsMfDTOPlxeL,SGEFbY,fxVEFGUXlT
3265,tDIuXGhG,64,0.9361401516928801,0.8358499451115156,BbCLRUCclFjv,yCUcdlmgJ,xHnJtlnfEZjNrDGbZ
3266,zEvGlwRPfQnMh,496,0.3848571835854939,0.3027722147170131,TRbpX,BGuynHMQxsGenVZofbd,hEkKCgtyY
3267,mwSMyJTBjgjPcjWQegOd,291,0.9034584849829662,0.4911739725884591,oCJcKjAODJ,TDXhSXHwJlgUJ,mDLCQOSpjVVbKAEO
3268,IblcOtnAmKdMdLxDYdbN,523,0.002905973416728602,0.05141831949005826,dZTLeRKboiaw,MpaguZPXYGwVe,YtKdvlYCPirWZy
3269,VSECrXzhR,996,0.26174327779041484,0.3358066238279436,UtoHrBnuTcDVXhU,hUUmlb,QYLIrsIHbvN
3270,WaxTttgWIx,792,0.9339159463499108,0.5847194563709787,yIojQRBiyoIRDvzAONXE,deLLuYNGalmCXguqHud,QwqbqsIJzh
3271,WKpEMNutykJGg,239,0.45849827371270246,0.9545150636993932,EwKDcxYtavKCo,bnCXHgKayneJRKHZKAsn,lnTnQFrZkBVB
3272,UdTDRFvSUbwOaNa,185,0.8945948042679932,0.24663860087860878,viFzNaIyGXX,aUJUpaHFSFiB,eNVAssaoSbhfJ
3273,IujztGkKpvkOF,630,0.39832730347332845,0.6123675075345952,iFKfN,ikVanKZCbmmEfe,HpbXQOMjZhCrzbU
3274,DMtZkCavb,841,0.2498312850974438,0.8726732730487515,jNnVeUjJvx,sgzRWawmaAaNHMNQfeh,oHFzWBdcTLt
3275,NVXTCefxzymXBDHJg,122,0.4168832996590205,0.8519090018680293,pGRHjryH,gCjmyTuV,teCfcqzSb
3276,EVMLLnX,717,0.32947881845466476,0.31047764194397987,OJkMXy,FqRLthfCFRXzeDjE,ZgzwIHFdd
3277,uRdpMCYkdlwCPkZv,103,0.04387631642693246,0.35218798215798386,kllGUK,ORViQxvADtSvUvYNzjXc,txuxkDRaoMMm
3278,CDQwRBNNFSBTbzltirxe,989,0.05226593625806142,0.271160333654902,yOAZgxgImh,lzflkhIplgStCJgmlKVO,DEjFGmPewVpAXrQR
3279,oauijLmQiqKspOsVGLxz,162,0.13177538155203783,0.7833682897330662,qOUTltCdZSjCGmeeQ,TnWWC,cNEQtBHEKCX
3280,mUpvOubXs,35,0.28610404627095853,0.9799633096714457,KUHksnVZnbbPGd,eWSUKnGOnvtcSaHgv,iRcMhKoKYeYydJZhUN
3281,GZzDEnXgHB,559,0.8697456241853283,0.8526666866180822,aursoNLroxuivgWDh,FssOaNu,XhEUPMEQnNnyITjjvp
3282,upeqtnnPbuKn,601,0.056651160437662385,0.005006939939233734,PKWuxylRhCJ,FoBuHuBjLtY,BfqOZTrcptH
3283,tSjPKVqwaxW,38,0.07538616217614036,0.735653135085943,TYVIlVjFOl,oMPAPEVijp,NupozrmxUWOoKQ
3284,aUNoFttEb,781,0.7632414454290668,0.14346013059969087,YvTsQkEbYXOOfGqAajd,dGXOXCKSHyJimKD,UKUwv
3285,vDFypRORNf,395,0.6650503400311779,0.8370063419007162,zZfrZBpMeqNxTXZJcj,gYFWBVJalcEXNQZQq,pUynIWtsrWXwpr
3286,uGGsDVBadQrhRbMxi,141,0.5007340381305643,0.4460270807377623,LrmkqyUDJibi,kEsiFHiwtBjDbIHI,iURzQwDEVFhW
3287,xPvjECXDU,891,0.05498446941825663,0.4482155927873147,zlzfKFV,dGXHtNqflXhViyyrBKFV,UaJvlehdWZ
3288,JuVeOUYWY,927,0.9753664980808961,0.5423701510028726,fkNLofJCDdVsPvVKcdL,BGlIkf,qAxJe
3289,gjLJtBUKHJ,465,0.9914482695893189,0.30110755856984694,DJIFKscBKmCHZ,OFVqpUFQchNPMu,uZRkcGhEWAemsIkHOc
3290,OYTVgD,969,0.04105562110465777,0.09146506878131078,WZxQDbEqnEFKv,JqFclVLkXq,XuGigdGMJMDf
3291,QKPSM,434,0.5298138081052992,0.8864308547905496,ENfxBEtkBpPmWhEYv,OnmCvSTipimbmxMtUz,PkeEcCgiJ
3292,odJmjWvxRGSM,507,0.563169559366233,0.9236241350043941,LHxDd,QOuAA,nBUDZnf
3293,guPZRYDfw,977,0.38620728365074053,0.541164498072564,PHkRzeLT,BpCdg,kiBbBDEwuce
3294,VzTVTcdYifMwXT,462,0.6647977709212186,0.08592239950333058,BWyixKkpyRDxhCyFT,vZJYLCYAcEHoVMK,BWZWfWzlIgt
3295,IDaEudUJwyotSBbZBY,1,0.05748843495638711,0.38081367545817424,ughQwdRxsXCHUxWFK,PNSiTEymErlHzvbPqW,ymLebQkHlCFDMN
3296,uLlwdlul,827,0.8516471607777348,0.40266671366653584,EUVeBZhaUiiQdJgS,OQzMIHf,tbBnM
3297,NKfLMYs,23,0.73165201403817,0.046468126780957575,jNQgAy,IVQAo,RocoMOXrCSpusp
3298,TtMdmbCwiGmpfyjNy,74,0.4106603541228576,0.3219853893858208,ahzwhBJnJG,jaOWsmNOjnJkq,npCyvmLRtNQWt
3299,tnIZCwZ,376,0.24075336111994017,0.19261624735017868,UCecwTUJDa,yliErWhidTcvZmYWB,NgIsQVoS
3300,JRqQNApglwzfdLATWO,618,0.33373661399769283,0.3956436406152848,EfeeV,ucBQlLyMaUVQ,oSxSipcbapFeBZzYg
3301,FRucisrbTxXSLES,843,0.807416688550223,0.22876036010397627,gzhwlsRgqaYA,dMvTIcw,VleVJW
3302,qTWjgLXZXYRrvetu,963,0.5711916068436932,0.5300818926026543,AYPBNuzEL,vRIvLAOWhc,xXskqOkFZKrAMVUuYYX
3303,XHfLhF,785,0.017266766996262728,0.5119428681394063,dTZDDznDKfVaeU,LmTidk,CWzsGfhLW
3304,ODbzLgprgJuWlxYIcRP,606,0.48673264646910364,0.7465969522974295,feeBzag,rnJMkXVggBeLicXW,YPODVIIIlgZJSmQ
3305,SEGSUhicf,842,0.9017570815354676,0.9299030284236115,JIweJaD,CpoxBBYSERJV,KcrJPswq
3306,aTMOvvK,476,0.4001062909995057,0.40667181132341934,hxzQZlGVpGBOpp,ZKlqppvLVqEQu,wpEGhXXtLIIwn
3307,CpkadokuLmOFjCkqOcbS,986,0.24096457459402199,0.45300081296786676,nhRtmdPbiPGKzRoRjOPy,OvbnxPsmlYjlXIda,soksACzVaOcyZJkzdSV
3308,tQUlhzV,449,0.8443449601754944,0.12507293260211316,pHvNDNsXuzsAs,oHrTkBKhkDalM,teFSbjXajMXlW
3309,zOcSVxrsWifUVWWmszj,311,0.5473020462685534,0.5323492065464417,PPUcME,ZdrCAUgSbTCVKV,hEIECiWPRvQAzUktHMHc
3310,zYoxVRIzXmmCOH,588,0.007536311752229907,0.5638029410298878,jOvdTtBkTH,sFkpcmqMBJHuXPSpMoks,ROOmqBNizwge
3311,bySVMDd,686,0.4668382518023374,0.3324627747085964,CnrrZZbAgzgEm,zMvzfGVrGVqcOAvfkPT,nfkvARcTEiLdNilS
3312,RphfgahZCI,157,0.7196898109461419,0.7893493031646803,lGXoZiyVB,gcxvyWuWPcVQtnDWY,wMDEyjcTz
3313,lJFPSEoguLswm,662,0.8298659727902465,0.894705401216058,nindTAunBIzh,JYUfRFmAwBGdAc,GxLEqaaHg
3314,OzRqDdyfzKC,621,0.18869226332431976,0.9322738058977288,BNPSaQmkYnkqURRxjOe,nPSeOx,TckCaJWWDcVDJJBil
3315,RNYIWZZOHSrNCpbWm,138,0.4397598691183492,0.14568885900603468,zAKALWLFgf,PZeGbVgEudeaQuXI,kfnJOORiOjECpb
3316,jsGViSaHRdwJAjJ,928,0.6727255386252876,0.34003586786861384,rTyVhdNlQpqDXGJHEyH,wlvHZYC,hYeJOWxSI
3317,XNrzxkSEdumxE,475,0.2972147782934348,0.788057690453809,wJdKvQzaze,wIKlpVkmRBAbrYLoO,XATJcfJIulAkgmosZOEN
3318,aeiZipqcjefwYSvquU,152,0.9662685013942802,0.3357756771765228,DNeWuYBLkQmvkkIYE,jSGoJvscJJowx,LLktBnsZBpXuQ
3319,ZiolxPujbifTVd,662,0.8738051958166692,0.2534968624150673,GGNgjalofE,PKUjMSnQfqtkgxt,oSlynJnxIOimV
3320,zdoTVFmCyffXPXp,490,0.5592705575725642,0.8338844801891034,BtsVBoY,WDfBnZhtHnEDeMFQnx,dtYcwZlvnbPoOvQH
3321,gNVean,555,0.37930358751183146,0.6291951736980814,TSOgfjtsfjfAIseDX,OmzLlIgQ,xNKoSMjCBK
3322,bIVJMTktqeAoUQyoTDIn,457,0.7606941783865951,0.03519151443064139,RVNAZaJXCID,OVXERlhgHeYmsEL,VtUfoccPims
3323,ZTxfEXkcSNHO,353,0.9503106557830469,0.09926395855012693,tqdvPieTAz,URPLOxXGCIe,jUpKkeKVF
3324,wOwOQJwnjfdFjgQDa,805,0.4681280427849851,0.33506798064927945,ltxSOWkxa,KdEFWzlKeMekuMf,cDBTaVCMteQTJUEvWmcU
3325,NViSHwrqLVFqBqNkVSB,415,0.6188715440977787,0.9624508362322223,zZLAapHbpKXjFAq,JutQuolSKYjNuqN,UmFtSAvnseYvreU
3326,VSVtLZ,392,0.243875860226634,0.3139309987710086,CvsblUZErowgkvlKm,pdhcd,xLgqkDwejGTatEMljTj
3327,VmGGAHUklHTMoclCcM,632,0.7333867867627379,0.8149743419901361,OMCEbhMKoNgLz,iagtykridPZt,qqTQsiXGtYGDUEc
3328,drtDlBpkEPJqYxx,439,0.5076042678098953,0.53373533929865,didqClPK,pNctblaIfEa,kBDKfZWeiLX
3329,ZVpqfPzG,583,0.8063374206115059,0.789390677502054,GZgTFoXxFsLgVvkQzb,IyaGYztMwBCmk,OEQQznVdqCQRWU
3330,wLDIToGlAo,859,0.4225374751678469,0.43421753036968713,mcTmlVWOYlkVWy,qojshk,szJFbvosDjtDwFzHGLLI
3331,erYewNMxPPMGkZ,226,0.35025172978385344,0.30126467565349546,StAaVTeDJel,OCUZrAazTu,evIerZD
3332,JdHzc,787,0.33792300785606966,0.8286776232645247,fyzlfvLgzEaxsOPuEAT,PhWSHP,ZVEWr
3333,fBSHUWZCXzCHlti,415,0.2790437870878003,0.3424761220180078,VAfzJDsW,bEODmutlGZVvjcSi,GnxqrIYbugDj
3334,GZHdScMhvmgZnW,466,0.34964687255366855,0.8557191242236987,PbBweHlv,VYTkPSeIlHdDvYTmQv,coxyuZrFeiLE
3335,wmVSRGloFMFfg,310,0.6287524986551629,0.5184171990272214,GlodJVUd,WMcBn,DtRgbohYCxtYbVbL
3336,UPBhbAhLqnxH,257,0.8896298478556642,0.6092357097557685,jBhdXUb,hudCKTTHDnpztQIfk,MaAkHaGdkhdegTPElcP
3337,BRFLPoYhP,996,0.01839662320649449,0.7050773069203364,mWsWyw,zHYYvximidjQT,MLuvgq
3338,RzJbtyEWulexiyg,652,0.6276772982989965,0.04504053877087977,ETJxoVtDsP,qRatuihSxHbp,fNUaPGwUwvfJVpujxT
